"state_no_vec","z","z_true","pr_post"
"812 813 861 862 912 913 963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2153 2154 2155","-10 28","1172","0.0006 0.0004 0.0014 0.0031 0.0048 0.0069 0.0092 0.0112 0.0126 0.0139 0.0036 0.0137 0.0125 0.0127 0.0163 0.0070 0.0187 0.0395 0.0336 0.0078 0.0084 0.0089 0.0107 0.0005 0.0093 0.0116 0.0240 0.0143 0.0123 0.0054 0.0521 0.0670 0.0035 0.0013 0.0071 0.0177 0.0098 0.0098 0.0081 0.0084 0.0027 0.0121 0.0197 0.0039 0.0021 0.0006 0.0003 0.0002 0.0002 0.0132 0.0020 0.0024 0.0025 0.0025 0.0030 0.0023 0.0021 0.0011 0.0010 0.0136 0.0016 0.0014 0.0017 0.0011 0.0146 0.0014 0.0074 0.0065 0.0133 0.0030 0.0013 0.0012 0.0013 0.0019 0.0014 0.0179 0.0047 0.0043 0.0030 0.0036 0.0005 0.0122 0.0011 0.0006 0.0094 0.0011 0.0005 0.0054 0.0090 0.0011 0.0014 0.0045 0.0012 0.0046 0.0018 0.0016 0.0014 0.0013 0.0056 0.0099 0.0073 0.0018 0.0113 0.0138 0.0118 0.0029 0.0364 0.0159 0.0189 0.0138 0.0037 0.0030 0.0339 0.0193 0.0127 0.0027 0.0017 0.0030 0.0017 0.0040 0.0019 0.0005 0.0011 0.0023"
"811 812 813 814 861 862 912 913 963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2153 2154 2155","-82 -84","1221","0.0009 0.0012 0.0009 0.0006 0.0025 0.0058 0.0081 0.0110 0.0135 0.0151 0.0167 0.0166 0.0034 0.0157 0.0139 0.0143 0.0159 0.0064 0.0196 0.0375 0.0343 0.0070 0.0079 0.0075 0.0092 0.0004 0.0088 0.0122 0.0244 0.0132 0.0110 0.0046 0.0436 0.0545 0.0029 0.0011 0.0073 0.0197 0.0103 0.0089 0.0077 0.0079 0.0023 0.0096 0.0162 0.0030 0.0016 0.0004 0.0002 0.0002 0.0134 0.0016 0.0019 0.0021 0.0022 0.0024 0.0018 0.0016 0.0008 0.0007 0.0146 0.0013 0.0013 0.0013 0.0008 0.0146 0.0013 0.0055 0.0048 0.0153 0.0030 0.0012 0.0010 0.0009 0.0013 0.0010 0.0176 0.0058 0.0043 0.0038 0.0034 0.0004 0.0149 0.0009 0.0003 0.0095 0.0009 0.0004 0.0053 0.0106 0.0009 0.0017 0.0043 0.0010 0.0042 0.0015 0.0015 0.0012 0.0010 0.0051 0.0085 0.0069 0.0015 0.0105 0.0129 0.0112 0.0026 0.0364 0.0179 0.0170 0.0149 0.0032 0.0030 0.0426 0.0196 0.0141 0.0034 0.0019 0.0030 0.0019 0.0045 0.0021 0.0006 0.0015 0.0027"
"810 811 812 813 814 815 860 861 862 912 913 963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2153 2154 2155","66 106","1220","0.0003 0.0006 0.0009 0.0007 0.0006 0.0004 0.0003 0.0020 0.0039 0.0057 0.0078 0.0095 0.0111 0.0120 0.0124 0.0028 0.0119 0.0108 0.0109 0.0148 0.0059 0.0151 0.0319 0.0291 0.0065 0.0074 0.0073 0.0093 0.0004 0.0072 0.0106 0.0209 0.0127 0.0106 0.0045 0.0432 0.0598 0.0033 0.0013 0.0057 0.0157 0.0081 0.0083 0.0073 0.0078 0.0023 0.0105 0.0185 0.0036 0.0020 0.0006 0.0122 0.0013 0.0017 0.0020 0.0026 0.0028 0.0022 0.0020 0.0011 0.0010 0.0130 0.0014 0.0014 0.0016 0.0011 0.0148 0.0017 0.0071 0.0065 0.0154 0.0040 0.0018 0.0015 0.0013 0.0018 0.0014 0.0222 0.0066 0.0067 0.0051 0.0057 0.0005 0.0171 0.0011 0.0005 0.0144 0.0012 0.0007 0.0077 0.0141 0.0014 0.0022 0.0068 0.0015 0.0062 0.0021 0.0022 0.0021 0.0018 0.0061 0.0113 0.0098 0.0025 0.0114 0.0147 0.0141 0.0037 0.0383 0.0166 0.0195 0.0158 0.0045 0.0030 0.0380 0.0221 0.0147 0.0029 0.0020 0.0033 0.0021 0.0043 0.0023 0.0007 0.0016 0.0030"
"811 812 813 814 815 816 860 861 862 912 913 963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2152 2153 2154 2155","-15 1","1221","0.0015 0.0015 0.0012 0.0010 0.0007 0.0004 0.0007 0.0040 0.0067 0.0089 0.0112 0.0134 0.0140 0.0148 0.0145 0.0027 0.0135 0.0113 0.0125 0.0131 0.0050 0.0160 0.0317 0.0280 0.0058 0.0062 0.0061 0.0074 0.0003 0.0081 0.0098 0.0201 0.0111 0.0096 0.0037 0.0364 0.0443 0.0025 0.0009 0.0066 0.0164 0.0080 0.0078 0.0066 0.0065 0.0020 0.0081 0.0137 0.0026 0.0014 0.0004 0.0122 0.0013 0.0012 0.0014 0.0019 0.0021 0.0016 0.0015 0.0007 0.0006 0.0140 0.0014 0.0016 0.0012 0.0008 0.0146 0.0018 0.0052 0.0044 0.0163 0.0049 0.0016 0.0014 0.0011 0.0013 0.0009 0.0228 0.0075 0.0064 0.0061 0.0054 0.0003 0.0208 0.0010 0.0004 0.0148 0.0011 0.0004 0.0091 0.0173 0.0012 0.0027 0.0071 0.0014 0.0068 0.0023 0.0018 0.0018 0.0017 0.0066 0.0118 0.0094 0.0022 0.0122 0.0161 0.0133 0.0034 0.0399 0.0199 0.0202 0.0160 0.0040 0.0032 0.0440 0.0209 0.0155 0.0032 0.0022 0.0029 0.0023 0.0047 0.0020 0.0003 0.0008 0.0018 0.0027"
"766 810 811 812 813 814 815 816 860 861 862 912 913 963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2152 2153 2154 2155","101 -49","1220","0.0005 0.0006 0.0015 0.0017 0.0015 0.0013 0.0011 0.0009 0.0007 0.0045 0.0075 0.0093 0.0128 0.0143 0.0165 0.0164 0.0160 0.0033 0.0141 0.0129 0.0127 0.0184 0.0066 0.0168 0.0350 0.0327 0.0072 0.0080 0.0080 0.0102 0.0072 0.0109 0.0222 0.0132 0.0111 0.0048 0.0444 0.0629 0.0035 0.0014 0.0056 0.0153 0.0087 0.0083 0.0074 0.0075 0.0023 0.0104 0.0179 0.0038 0.0020 0.0006 0.0112 0.0015 0.0015 0.0014 0.0024 0.0026 0.0021 0.0020 0.0010 0.0010 0.0122 0.0017 0.0020 0.0016 0.0010 0.0137 0.0027 0.0064 0.0060 0.0140 0.0057 0.0027 0.0019 0.0017 0.0018 0.0012 0.0218 0.0073 0.0075 0.0065 0.0074 0.0005 0.0185 0.0012 0.0004 0.0156 0.0012 0.0005 0.0089 0.0161 0.0014 0.0025 0.0073 0.0016 0.0060 0.0019 0.0020 0.0017 0.0017 0.0049 0.0091 0.0086 0.0020 0.0087 0.0109 0.0109 0.0026 0.0268 0.0119 0.0135 0.0115 0.0029 0.0021 0.0269 0.0151 0.0101 0.0020 0.0014 0.0019 0.0012 0.0025 0.0014 0.0002 0.0005 0.0010 0.0018"
"760 766 767 810 811 812 813 814 815 816 860 861 862 912 913 963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2153 2154 2155","19 15","1221","0.0003 0.0011 0.0007 0.0007 0.0021 0.0020 0.0018 0.0018 0.0017 0.0015 0.0008 0.0052 0.0084 0.0112 0.0144 0.0176 0.0193 0.0199 0.0180 0.0042 0.0165 0.0139 0.0184 0.0191 0.0077 0.0194 0.0404 0.0379 0.0083 0.0093 0.0090 0.0114 0.0005 0.0082 0.0118 0.0243 0.0150 0.0122 0.0051 0.0521 0.0633 0.0038 0.0014 0.0054 0.0154 0.0080 0.0091 0.0080 0.0077 0.0026 0.0108 0.0196 0.0038 0.0021 0.0006 0.0108 0.0018 0.0017 0.0016 0.0024 0.0027 0.0021 0.0020 0.0011 0.0010 0.0116 0.0021 0.0028 0.0015 0.0010 0.0124 0.0029 0.0063 0.0053 0.0134 0.0072 0.0027 0.0025 0.0017 0.0019 0.0012 0.0190 0.0068 0.0069 0.0070 0.0072 0.0003 0.0179 0.0011 0.0004 0.0136 0.0012 0.0004 0.0082 0.0158 0.0013 0.0024 0.0063 0.0013 0.0055 0.0016 0.0015 0.0016 0.0013 0.0038 0.0071 0.0065 0.0016 0.0061 0.0082 0.0075 0.0020 0.0168 0.0086 0.0094 0.0079 0.0020 0.0013 0.0186 0.0095 0.0071 0.0013 0.0008 0.0012 0.0009 0.0017 0.0008 0.0003 0.0007 0.0010"
"760 766 767 810 811 812 813 814 815 816 817 860 861 862 912 913 963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2154 2155","-7 86","1220","0.0002 0.0010 0.0007 0.0008 0.0016 0.0014 0.0013 0.0012 0.0012 0.0011 0.0005 0.0007 0.0043 0.0067 0.0085 0.0112 0.0133 0.0144 0.0144 0.0143 0.0031 0.0128 0.0111 0.0128 0.0178 0.0064 0.0158 0.0327 0.0309 0.0069 0.0079 0.0076 0.0093 0.0004 0.0071 0.0105 0.0211 0.0132 0.0099 0.0046 0.0436 0.0612 0.0032 0.0013 0.0048 0.0124 0.0077 0.0082 0.0075 0.0072 0.0023 0.0108 0.0180 0.0036 0.0019 0.0005 0.0099 0.0020 0.0018 0.0016 0.0023 0.0026 0.0021 0.0019 0.0010 0.0010 0.0108 0.0028 0.0029 0.0015 0.0009 0.0120 0.0037 0.0066 0.0058 0.0133 0.0077 0.0039 0.0029 0.0027 0.0023 0.0013 0.0215 0.0071 0.0076 0.0077 0.0091 0.0004 0.0199 0.0014 0.0004 0.0181 0.0016 0.0005 0.0118 0.0206 0.0016 0.0035 0.0095 0.0016 0.0078 0.0022 0.0021 0.0020 0.0021 0.0050 0.0099 0.0100 0.0022 0.0087 0.0112 0.0112 0.0027 0.0259 0.0119 0.0138 0.0116 0.0029 0.0022 0.0273 0.0155 0.0107 0.0021 0.0014 0.0021 0.0013 0.0029 0.0014 0.0012 0.0021"
"766 767 810 811 812 813 814 815 816 817 818 860 861 862 912 913 963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2153 2154 2155","-1 16","1221","0.0013 0.0011 0.0015 0.0033 0.0024 0.0020 0.0017 0.0015 0.0014 0.0008 0.0005 0.0014 0.0075 0.0106 0.0130 0.0156 0.0176 0.0174 0.0174 0.0160 0.0029 0.0144 0.0118 0.0150 0.0150 0.0053 0.0163 0.0327 0.0293 0.0060 0.0066 0.0062 0.0075 0.0003 0.0080 0.0102 0.0202 0.0115 0.0092 0.0036 0.0371 0.0438 0.0025 0.0009 0.0053 0.0149 0.0080 0.0080 0.0067 0.0058 0.0019 0.0080 0.0139 0.0025 0.0014 0.0004 0.0098 0.0028 0.0019 0.0015 0.0018 0.0021 0.0015 0.0013 0.0007 0.0006 0.0115 0.0028 0.0034 0.0012 0.0007 0.0123 0.0035 0.0050 0.0041 0.0135 0.0080 0.0032 0.0030 0.0022 0.0022 0.0010 0.0219 0.0074 0.0069 0.0070 0.0079 0.0003 0.0219 0.0013 0.0003 0.0183 0.0014 0.0003 0.0136 0.0239 0.0013 0.0042 0.0104 0.0017 0.0088 0.0021 0.0019 0.0017 0.0016 0.0055 0.0104 0.0099 0.0023 0.0090 0.0118 0.0106 0.0027 0.0281 0.0136 0.0144 0.0115 0.0029 0.0023 0.0294 0.0147 0.0107 0.0023 0.0013 0.0021 0.0014 0.0031 0.0014 0.0006 0.0010 0.0019"
"760 766 767 810 811 812 813 814 815 816 817 818 860 861 862 868 912 913 963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2153 2154 2155","11 28","1220","0.0006 0.0012 0.0011 0.0013 0.0031 0.0022 0.0021 0.0017 0.0015 0.0013 0.0010 0.0007 0.0012 0.0072 0.0102 0.0004 0.0120 0.0151 0.0164 0.0171 0.0166 0.0161 0.0025 0.0143 0.0122 0.0125 0.0174 0.0051 0.0164 0.0321 0.0288 0.0058 0.0060 0.0054 0.0062 0.0003 0.0079 0.0110 0.0213 0.0118 0.0083 0.0035 0.0295 0.0392 0.0019 0.0007 0.0060 0.0160 0.0094 0.0081 0.0067 0.0060 0.0016 0.0071 0.0110 0.0021 0.0010 0.0003 0.0123 0.0030 0.0028 0.0018 0.0016 0.0017 0.0013 0.0011 0.0005 0.0005 0.0123 0.0036 0.0034 0.0009 0.0006 0.0144 0.0039 0.0042 0.0034 0.0152 0.0076 0.0037 0.0028 0.0025 0.0020 0.0010 0.0252 0.0083 0.0080 0.0070 0.0080 0.0246 0.0013 0.0002 0.0222 0.0012 0.0003 0.0162 0.0272 0.0016 0.0049 0.0126 0.0014 0.0095 0.0023 0.0020 0.0018 0.0015 0.0054 0.0104 0.0108 0.0023 0.0089 0.0113 0.0111 0.0025 0.0268 0.0124 0.0136 0.0116 0.0028 0.0021 0.0280 0.0150 0.0101 0.0021 0.0013 0.0020 0.0012 0.0026 0.0013 0.0004 0.0010 0.0017"
"710 760 766 767 810 811 812 813 814 815 816 817 818 860 861 862 868 869 912 913 963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1563 1567 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2153 2154 2155","6 47","1221","0.0002 0.0004 0.0008 0.0008 0.0012 0.0023 0.0017 0.0015 0.0014 0.0011 0.0010 0.0007 0.0006 0.0009 0.0054 0.0075 0.0005 0.0003 0.0090 0.0107 0.0121 0.0122 0.0125 0.0119 0.0019 0.0110 0.0092 0.0112 0.0118 0.0038 0.0127 0.0256 0.0235 0.0046 0.0050 0.0042 0.0051 0.0002 0.0064 0.0086 0.0170 0.0094 0.0073 0.0026 0.0247 0.0304 0.0017 0.0006 0.0049 0.0140 0.0071 0.0067 0.0059 0.0052 0.0014 0.0055 0.0098 0.0017 0.0009 0.0002 0.0100 0.0033 0.0028 0.0025 0.0015 0.0016 0.0011 0.0009 0.0004 0.0004 0.0119 0.0033 0.0037 0.0008 0.0005 0.0124 0.0037 0.0039 0.0035 0.0149 0.0079 0.0037 0.0034 0.0025 0.0025 0.0008 0.0250 0.0089 0.0088 0.0083 0.0084 0.0268 0.0013 0.0250 0.0016 0.0003 0.0194 0.0353 0.0015 0.0066 0.0165 0.0017 0.0139 0.0029 0.0027 0.0023 0.0020 0.0071 0.0140 0.0149 0.0034 0.0118 0.0155 0.0149 0.0037 0.0355 0.0173 0.0191 0.0162 0.0041 0.0030 0.0400 0.0211 0.0154 0.0030 0.0018 0.0031 0.0020 0.0044 0.0020 0.0008 0.0016 0.0029"
"760 766 767 810 811 812 813 814 815 816 817 818 860 861 862 868 869 912 913 919 963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2152 2153 2154 2155","28 -57","1220","0.0011 0.0017 0.0014 0.0022 0.0045 0.0031 0.0028 0.0025 0.0023 0.0019 0.0012 0.0011 0.0017 0.0093 0.0129 0.0009 0.0007 0.0137 0.0169 0.0004 0.0172 0.0183 0.0171 0.0158 0.0023 0.0134 0.0114 0.0120 0.0162 0.0045 0.0149 0.0303 0.0262 0.0053 0.0053 0.0048 0.0055 0.0070 0.0092 0.0186 0.0103 0.0081 0.0029 0.0248 0.0333 0.0017 0.0006 0.0055 0.0142 0.0076 0.0072 0.0059 0.0066 0.0015 0.0058 0.0093 0.0018 0.0009 0.0107 0.0036 0.0035 0.0029 0.0015 0.0015 0.0011 0.0009 0.0004 0.0004 0.0111 0.0039 0.0037 0.0008 0.0006 0.0127 0.0038 0.0041 0.0032 0.0127 0.0078 0.0036 0.0033 0.0030 0.0024 0.0010 0.0237 0.0081 0.0085 0.0081 0.0086 0.0239 0.0014 0.0002 0.0229 0.0013 0.0002 0.0189 0.0310 0.0013 0.0056 0.0155 0.0015 0.0120 0.0027 0.0022 0.0020 0.0017 0.0058 0.0118 0.0127 0.0028 0.0091 0.0120 0.0115 0.0029 0.0279 0.0130 0.0147 0.0116 0.0030 0.0022 0.0273 0.0150 0.0106 0.0021 0.0014 0.0020 0.0014 0.0029 0.0014 0.0002 0.0005 0.0011 0.0019"
